song_id,review_status,track_title,release_year,bridge_artist,second_hop_artist,primary_artist_from_source,credited_artist_from_source,credited_role_from_source,genius_url,automated_flags,review_notes
8868562,pending,Selfish (Jack Harlow Reference),,Kanye West,XXXTENTACION,Kanye West,XXXTENTACION,featured,https://genius.com/Kanye-west-selfish-jack-harlow-reference-lyrics,missing_release_year,
8868589,pending,Selfish (Shenseea Reference),,Kanye West,XXXTENTACION,Kanye West,XXXTENTACION,featured,https://genius.com/Kanye-west-selfish-shenseea-reference-lyrics,missing_release_year,
4128285,pending,The Storm,,Kanye West,XXXTENTACION,Kanye West,XXXTENTACION,featured,https://genius.com/Kanye-west-the-storm-lyrics,missing_release_year,
4938212,pending,The Storm (Original),,Kanye West,XXXTENTACION,Kanye West,XXXTENTACION,featured,https://genius.com/Kanye-west-the-storm-original-lyrics,unreleased_or_fan_edit_risk;missing_release_year,
3800901,pending,One Minute,2018,Kanye West,XXXTENTACION,XXXTENTACION,Kanye West,featured,https://genius.com/Xxxtentacion-one-minute-lyrics,,
8855903,pending,Selfish (will.i.am Reference),2023,Kanye West,XXXTENTACION,Kanye West,XXXTENTACION,featured,https://genius.com/Kanye-west-selfish-william-reference-lyrics,,
5806493,pending,Sweat on My Face,,Kanye West,Yasiin Bey,Kanye West,Yasiin Bey,featured,https://genius.com/Kanye-west-sweat-on-my-face-lyrics,missing_release_year,
800,pending,Two Words,2003,Kanye West,Yasiin Bey,Kanye West,Yasiin Bey,featured,https://genius.com/Kanye-west-two-words-lyrics,,
3187721,pending,18 Years,2005,Kanye West,Yasiin Bey,Kanye West,Yasiin Bey,featured,https://genius.com/Kanye-west-18-years-lyrics,,
471,pending,Drunk and Hot Girls,2007,Kanye West,Yasiin Bey,Kanye West,Yasiin Bey,featured,https://genius.com/Kanye-west-drunk-and-hot-girls-lyrics,,
3401,pending,Good Night,2007,Kanye West,Yasiin Bey,Kanye West,Yasiin Bey,featured,https://genius.com/Kanye-west-good-night-lyrics,,
1611,pending,Don’t Look Down,2010,Kanye West,Yasiin Bey,Kanye West,Yasiin Bey,featured,https://genius.com/Kanye-west-dont-look-down-lyrics,,
1323,pending,"Lord, Lord, Lord",2010,Kanye West,Yasiin Bey,Kanye West,Yasiin Bey,featured,https://genius.com/Kanye-west-lord-lord-lord-lyrics,,
4953,pending,Blue Note NYC Freestyle,2011,Kanye West,Yasiin Bey,Kanye West,Yasiin Bey,featured,https://genius.com/Kanye-west-blue-note-nyc-freestyle-lyrics,,
12263045,pending,CALL ME TRAVIS SCOTT THE WAY I JACKBOYS,,Kanye West,Yeezy Travis,Yeezy Travis,Kanye West,featured,https://genius.com/Yeezy-travis-call-me-travis-scott-the-way-i-jackboys-lyrics,missing_release_year,
4815807,pending,I Kill For Fun,2019,Kanye West,YNW Melly,YNW Melly,Kanye West,featured,https://genius.com/Ynw-melly-i-kill-for-fun-lyrics,,
4230193,pending,Mixed Personalities,2019,Kanye West,YNW Melly,YNW Melly,Kanye West,featured,https://genius.com/Ynw-melly-mixed-personalities-lyrics,mix_or_compilation_risk,
2932773,pending,Castro,2016,Kanye West,Yo Gotti,Yo Gotti,Kanye West,featured,https://genius.com/Yo-gotti-castro-lyrics,,
1808913,pending,Grown Man Pt. 2,2005,Kanye West,Young Gunz,Young Gunz,Kanye West,featured,https://genius.com/Young-gunz-grown-man-pt-2-lyrics,,
12325945,pending,Not Inclusived,2023,Kanye West,Young Moose,Kanye West,Young Moose,featured,https://genius.com/Kanye-west-not-inclusived-lyrics,,
4738604,pending,Bad Night,,Kanye West,Young Thug,Kanye West,Young Thug,featured,https://genius.com/Kanye-west-bad-night-lyrics,missing_release_year,
3796275,pending,Bad Night (Tyga Reference),,Kanye West,Young Thug,Kanye West,Young Thug,featured,https://genius.com/Kanye-west-bad-night-tyga-reference-lyrics,missing_release_year,
5945302,pending,Bad Night / Rap Tarantino,,Kanye West,Young Thug,Kanye West,Young Thug,featured,https://genius.com/Kanye-west-bad-night-rap-tarantino-lyrics,missing_release_year,
11056333,pending,Big Boody Bitch (RIVER Business Is Business Version),,Kanye West,Young Thug,Young Thug,Kanye West,featured,https://genius.com/Young-thug-big-boody-bitch-river-business-is-business-version-lyrics,missing_release_year,
6376751,pending,Godzilla/Alien,,Kanye West,Young Thug,Kanye West,Young Thug,featured,https://genius.com/Kanye-west-godzilla-alien-lyrics,missing_release_year,
3110203,pending,Hold Tight,,Kanye West,Young Thug,Kanye West,Young Thug,featured,https://genius.com/Kanye-west-hold-tight-lyrics,missing_release_year,
4938171,pending,Hurricane (Young Thug & Ty Dolla $ign Version),,Kanye West,Young Thug,Kanye West,Young Thug,featured,https://genius.com/Kanye-west-hurricane-young-thug-and-ty-dolla-sign-version-lyrics,missing_release_year,
5945334,pending,Man Up,,Kanye West,Young Thug,Kanye West,Young Thug,featured,https://genius.com/Kanye-west-man-up-lyrics,missing_release_year,
2423974,pending,Nina Chop (Young Thug Version),,Kanye West,Young Thug,Kanye West,Young Thug,featured,https://genius.com/Kanye-west-nina-chop-young-thug-version-lyrics,missing_release_year,
9133130,pending,Remote Control (LP2 Version),,Kanye West,Young Thug,Kanye West,Young Thug,featured,https://genius.com/Kanye-west-remote-control-lp2-version-lyrics,missing_release_year,
11056270,pending,RIVER (Ty Dolla $ign Reference),,Kanye West,Young Thug,Kanye West,Young Thug,featured,https://genius.com/Kanye-west-river-ty-dolla-sign-reference-lyrics,missing_release_year,
2412664,pending,Highlights,2016,Kanye West,Young Thug,Kanye West,Young Thug,featured,https://genius.com/Kanye-west-highlights-lyrics,,
12014122,pending,"Alien (ft. Ant Clemons,Young Thug,Quavo & Kid Cudi)",2018,Kanye West,Young Thug,Kanye West,Young Thug,featured,https://genius.com/Kanye-west-alien-ft-ant-clemonsyoung-thugquavo-and-kid-cudi-lyrics,,
7016780,pending,Remote Control,2021,Kanye West,Young Thug,Kanye West,Young Thug,featured,https://genius.com/Kanye-west-remote-control-lyrics,,
7149703,pending,Remote Control pt 2,2021,Kanye West,Young Thug,Kanye West,Young Thug,featured,https://genius.com/Kanye-west-remote-control-pt-2-lyrics,,
224216,pending,2013 Zane Lowe BBC Radio Interview Part 1,2013,Kanye West,Zane Lowe,Zane Lowe,Kanye West,featured,https://genius.com/Zane-lowe-2013-zane-lowe-bbc-radio-interview-part-1-annotated,annotation_or_non_song_risk,
229778,pending,2013 Zane Lowe BBC Radio Interview Part 2,2013,Kanye West,Zane Lowe,Zane Lowe,Kanye West,featured,https://genius.com/Zane-lowe-2013-zane-lowe-bbc-radio-interview-part-2-annotated,annotation_or_non_song_risk,
2873627,pending,Kanye West. Zane Lowe. Full Interview,2013,Kanye West,Zane Lowe,Zane Lowe,Kanye West,featured,https://genius.com/Zane-lowe-kanye-west-zane-lowe-full-interview-annotated,annotation_or_non_song_risk,
713373,pending,2015 Zane Lowe BBC Radio Interview,2015,Kanye West,Zane Lowe,Zane Lowe,Kanye West,featured,https://genius.com/Zane-lowe-2015-zane-lowe-bbc-radio-interview-annotated,annotation_or_non_song_risk,
13311502,pending,Kanye West: ‘Jesus Is King’ and Iconic Sunday Service,2019,Kanye West,Zane Lowe,Zane Lowe,Kanye West,featured,https://genius.com/Zane-lowe-kanye-west-jesus-is-king-and-iconic-sunday-service-annotated,annotation_or_non_song_risk,
8953103,pending,XYZ,,Kanye West,Zix (ESP),Zix (ESP),Kanye West,featured,https://genius.com/Zix-esp-xyz-lyrics,missing_release_year,
10669084,pending,PRAY,,Kanye West,"¥$, Kanye West & Ty Dolla $ign","¥$, Kanye West & Ty Dolla $ign",Kanye West,featured,https://genius.com/Kanye-west-and-ty-dolla-sign-pray-lyrics,missing_release_year,
11513276,pending,Strength of A Song,,Lonnie Holley,Alabaster dePlume,Lonnie Holley,Alabaster dePlume,featured,https://genius.com/Lonnie-holley-strength-of-a-song-lyrics,missing_release_year,
11513273,pending,The Burden (I Turned Nothing Into Something),,Lonnie Holley,Angel Bat Dawid,Lonnie Holley,Angel Bat Dawid,featured,https://genius.com/Lonnie-holley-the-burden-i-turned-nothing-into-something-lyrics,missing_release_year,
11513279,pending,I Looked Over My Shoulder,,Lonnie Holley,billy woods,Lonnie Holley,billy woods,featured,https://genius.com/Lonnie-holley-i-looked-over-my-shoulder-lyrics,missing_release_year,
11513277,pending,What’s Going On?,,Lonnie Holley,Isaac Brock,Lonnie Holley,Isaac Brock,featured,https://genius.com/Lonnie-holley-whats-going-on-lyrics,missing_release_year,
8840366,pending,I Can’t Hush,2023,Lonnie Holley,Jeff Parker,Lonnie Holley,Jeff Parker,featured,https://genius.com/Lonnie-holley-i-cant-hush-lyrics,,
11513280,pending,Did I Do Enough?,2025,Lonnie Holley,Jesca Hoop,Lonnie Holley,Jesca Hoop,featured,https://genius.com/Lonnie-holley-did-i-do-enough-lyrics,,
11513274,pending,The Same Stars,,Lonnie Holley,Joe Minter,Lonnie Holley,Joe Minter,featured,https://genius.com/Lonnie-holley-the-same-stars-lyrics,missing_release_year,
11513271,pending,Life,,Lonnie Holley,Mary Lattimore,Lonnie Holley,Mary Lattimore,featured,https://genius.com/Lonnie-holley-life-lyrics,missing_release_year,
8377966,pending,Only in America: It Feels Like This,2022,Lonnie Holley,Matthew E. White,Matthew E. White,Lonnie Holley,featured,https://genius.com/Matthew-e-white-only-in-america-it-feels-like-this-lyrics,,
8839917,pending,"Oh Me, Oh My",2023,Lonnie Holley,Michael Stipe,Lonnie Holley,Michael Stipe,featured,https://genius.com/Lonnie-holley-oh-me-oh-my-lyrics,,
8840359,pending,I Am a Part of the Wonder,2023,Lonnie Holley,Moor Mother,Lonnie Holley,Moor Mother,featured,https://genius.com/Lonnie-holley-i-am-a-part-of-the-wonder-lyrics,,
9956490,pending,GUILTY,2024,Lonnie Holley,Moor Mother,Moor Mother,Lonnie Holley,featured,https://genius.com/Moor-mother-guilty-lyrics,,
11513274,pending,The Same Stars,,Lonnie Holley,Open Mike Eagle,Lonnie Holley,Open Mike Eagle,featured,https://genius.com/Lonnie-holley-the-same-stars-lyrics,missing_release_year,
8840365,pending,If We Get Lost They Will Find Us,2023,Lonnie Holley,Rokia Koné,Lonnie Holley,Rokia Koné,featured,https://genius.com/Lonnie-holley-if-we-get-lost-they-will-find-us-lyrics,,
11513281,pending,Those Stars Are Still Shining,,Lonnie Holley,Saul Williams,Lonnie Holley,Saul Williams,featured,https://genius.com/Lonnie-holley-those-stars-are-still-shining-lyrics,missing_release_year,
3307246,pending,You Care,2017,Rob Moose,Aero Flynn,Aero Flynn,Rob Moose,featured,https://genius.com/Aero-flynn-you-care-lyrics,,
6322303,pending,Apogee,2020,Rob Moose,Aero Flynn,Aero Flynn,Rob Moose,featured,https://genius.com/Aero-flynn-apogee-lyrics,,
6322307,pending,Driftless,2020,Rob Moose,Aero Flynn,Aero Flynn,Rob Moose,featured,https://genius.com/Aero-flynn-driftless-lyrics,,
6322308,pending,Find Me Love,2020,Rob Moose,Aero Flynn,Aero Flynn,Rob Moose,featured,https://genius.com/Aero-flynn-find-me-love-lyrics,,
6322304,pending,Holy Water,2020,Rob Moose,Aero Flynn,Aero Flynn,Rob Moose,featured,https://genius.com/Aero-flynn-holy-water-lyrics,,
6322291,pending,Inlet,2020,Rob Moose,Aero Flynn,Aero Flynn,Rob Moose,featured,https://genius.com/Aero-flynn-inlet-lyrics,,
6322306,pending,Make It With Mine,2020,Rob Moose,Aero Flynn,Aero Flynn,Rob Moose,featured,https://genius.com/Aero-flynn-make-it-with-mine-lyrics,,
6322305,pending,Two Step,2020,Rob Moose,Aero Flynn,Aero Flynn,Rob Moose,featured,https://genius.com/Aero-flynn-two-step-lyrics,,
6825861,pending,The Rat King,,Rob Moose,Bruce Hornsby,Bruce Hornsby,Rob Moose,featured,https://genius.com/Bruce-hornsby-the-rat-king-lyrics,missing_release_year,
4414032,pending,Meds,2019,Rob Moose,Bruce Hornsby,Bruce Hornsby,Rob Moose,featured,https://genius.com/Bruce-hornsby-meds-lyrics,,
7860199,pending,Simple Prayer II,2022,Rob Moose,Bruce Hornsby,Bruce Hornsby,Rob Moose,featured,https://genius.com/Bruce-hornsby-simple-prayer-ii-lyrics,,
7299970,pending,"I Was, I Was",2018,Rob Moose,Ellayo,Ellayo,Rob Moose,featured,https://genius.com/Ellayo-i-was-i-was-lyrics,,
9110414,pending,Wasted,2023,Rob Moose,Phoebe Bridgers,Rob Moose,Phoebe Bridgers,featured,https://genius.com/Rob-moose-wasted-lyrics,,
9336069,pending,Extract,2023,Rob Moose,Sara Bareilles,Rob Moose,Sara Bareilles,featured,https://genius.com/Rob-moose-and-gabriel-cabezas-extract-lyrics,,
7882756,pending,I Have Been Watching,2022,Rob Moose,Son Lux,Son Lux,Rob Moose,featured,https://genius.com/Son-lux-i-have-been-watching-lyrics,,
11202937,pending,Don’t Say It’s Too Late,2024,Rob Moose,Son Lux,Son Lux,Rob Moose,featured,https://genius.com/Son-lux-dont-say-its-too-late-lyrics,,
11663556,pending,The Fourth Appendix,,Rob Moose,Theodore Shapiro,Theodore Shapiro,Rob Moose,featured,https://genius.com/Theodore-shapiro-the-fourth-appendix-lyrics,missing_release_year,
9755286,pending,Little Lungs,2024,Rob Moose,Thomas Powers,Thomas Powers,Rob Moose,featured,https://genius.com/Thomas-powers-little-lungs-lyrics,,
2449342,pending,TAYLOR vs. TREADMILL,2016,Taylor Swift,Apple Music,Apple Music,Taylor Swift,featured,https://genius.com/Apple-music-taylor-vs-treadmill-annotated,annotation_or_non_song_risk,
10817765,pending,Need (ft. Ariana Grande),2024,Taylor Swift,Ariana Grande,Taylor Swift,Ariana Grande,featured,https://genius.com/Taylor-swift-need-ft-ariana-grande-lyrics,,
6959849,pending,Birch,2021,Taylor Swift,Big Red Machine,Big Red Machine,Taylor Swift,featured,https://genius.com/Big-red-machine-birch-lyrics,,
6959851,pending,Renegade,2021,Taylor Swift,Big Red Machine,Big Red Machine,Taylor Swift,featured,https://genius.com/Big-red-machine-renegade-lyrics,,
7112963,pending,Renegade (Pop Version),2021,Taylor Swift,Big Red Machine,Big Red Machine,Taylor Swift,featured,https://genius.com/Big-red-machine-renegade-pop-version-lyrics,,
642957,pending,Two Is Better Than One,2009,Taylor Swift,BOYS LIKE GIRLS,BOYS LIKE GIRLS,Taylor Swift,featured,https://genius.com/Boys-like-girls-two-is-better-than-one-lyrics,,
4472545,pending,ME!,2019,Taylor Swift,Brendon Urie,Taylor Swift,Brendon Urie,featured,https://genius.com/Taylor-swift-me-lyrics,,
5058385,pending,AMAs Artist of the Decade Performance,2019,Taylor Swift,Camila Cabello,Taylor Swift,Camila Cabello,featured,https://genius.com/Taylor-swift-amas-artist-of-the-decade-performance-lyrics,,
4499978,pending,I Bet You Think About Me (Taylor’s Version) [From the Vault],2021,Taylor Swift,Chris Stapleton,Taylor Swift,Chris Stapleton,featured,https://genius.com/Taylor-swift-i-bet-you-think-about-me-taylors-version-from-the-vault-lyrics,,
98894,pending,Breathe,2008,Taylor Swift,Colbie Caillat,Taylor Swift,Colbie Caillat,featured,https://genius.com/Taylor-swift-breathe-lyrics,,
6478843,pending,Breathe (Taylor’s Version),2021,Taylor Swift,Colbie Caillat,Taylor Swift,Colbie Caillat,featured,https://genius.com/Taylor-swift-breathe-taylors-version-lyrics,,
5264451,pending,Colors in Taylor Swift Songs,,Taylor Swift,Community Lists,Community Lists,Taylor Swift,featured,https://genius.com/Community-lists-colors-in-taylor-swift-songs-annotated,annotation_or_non_song_risk;missing_release_year,
10420023,pending,Months in Taylor Swift Songs,,Taylor Swift,Community Lists,Community Lists,Taylor Swift,featured,https://genius.com/Community-lists-months-in-taylor-swift-songs-annotated,annotation_or_non_song_risk;missing_release_year,
11678415,pending,Ages in Taylor Swift Songs,2025,Taylor Swift,Community Lists,Community Lists,Taylor Swift,featured,https://genius.com/Community-lists-ages-in-taylor-swift-songs-annotated,annotation_or_non_song_risk,
12844372,pending,Drugs/Alcohol in Taylor Swift Songs,2025,Taylor Swift,Community Lists,Community Lists,Taylor Swift,featured,https://genius.com/Community-lists-drugs-alcohol-in-taylor-swift-songs-annotated,annotation_or_non_song_risk,
12712264,pending,Locations in Taylor Swift Songs,2025,Taylor Swift,Community Lists,Community Lists,Taylor Swift,featured,https://genius.com/Community-lists-locations-in-taylor-swift-songs-annotated,annotation_or_non_song_risk,
12788177,pending,Seasons in Taylor Swift Songs,2025,Taylor Swift,Community Lists,Community Lists,Taylor Swift,featured,https://genius.com/Community-lists-seasons-in-taylor-swift-songs-annotated,annotation_or_non_song_risk,
12842371,pending,Times in Taylor Swift Songs,2025,Taylor Swift,Community Lists,Community Lists,Taylor Swift,featured,https://genius.com/Community-lists-times-in-taylor-swift-songs-annotated,annotation_or_non_song_risk,
11795446,pending,You’re Losing Me X Cornelia Street,,Taylor Swift,DylanGLC,DylanGLC,Taylor Swift,featured,https://genius.com/Dylanglc-youre-losing-me-x-cornelia-street-lyrics,missing_release_year,
102730,pending,Everything Has Changed,2013,Taylor Swift,Ed Sheeran,Taylor Swift,Ed Sheeran,featured,https://genius.com/Taylor-swift-everything-has-changed-lyrics,,
3281773,pending,End Game,2017,Taylor Swift,Ed Sheeran,Taylor Swift,Ed Sheeran,featured,https://genius.com/Taylor-swift-end-game-lyrics,,
11324992,pending,End Game (Karaoke Version),2018,Taylor Swift,Ed Sheeran,Taylor Swift,Ed Sheeran,featured,https://genius.com/Taylor-swift-end-game-karaoke-version-lyrics,,
6688208,pending,Everything Has Changed (Taylor’s Version),2021,Taylor Swift,Ed Sheeran,Taylor Swift,Ed Sheeran,featured,https://genius.com/Taylor-swift-everything-has-changed-taylors-version-lyrics,,
7076623,pending,Run (Taylor’s Version) [From the Vault],2021,Taylor Swift,Ed Sheeran,Taylor Swift,Ed Sheeran,featured,https://genius.com/Taylor-swift-run-taylors-version-from-the-vault-lyrics,,
4541388,pending,"New Reputation: Taylor Swift shares intel on TS7, fan theories, and her next era",2019,Taylor Swift,Entertainment Weekly,Entertainment Weekly,Taylor Swift,featured,https://genius.com/Entertainment-weekly-new-reputation-taylor-swift-shares-intel-on-ts7-fan-theories-and-her-next-era-annotated,annotation_or_non_song_risk,
